time;ecg;eda;ecg_p;
736;339;179;-0,004381717;
737;345;179;-0,00422975;
738;354;179;-0,0040018;
739;366;179;-0,003697865;
740;380;180;-0,003343276;
741;396;179;-0,00293803;
742;412;180;-0,002532785;
743;426;180;-0,002178195;
744;441;180;-0,001798277;
745;456;180;-0,001418359;
746;469;179;-0,001089097;
747;481;180;-0,0007851632;
748;491;179;-0,0005318847;
749;500;180;-0,0003039342;
750;508;179;-0,0001013114;
751;513;179;2,532784E-05;
752;515;179;7,598354E-05;
753;515;179;7,598354E-05;
754;513;179;2,532784E-05;
755;511;178;-2,532784E-05;
756;510;179;-5,065569E-05;
757;509;178;-7,598354E-05;
758;512;179;0;
759;516;179;0,0001013114;
760;523;180;0,0002786063;
761;529;179;0,0004305734;
762;535;180;0,0005825404;
763;541;179;0,0007345075;
764;545;180;0,0008358189;
765;549;179;0,0009371302;
766;552;180;0,001013114;
767;555;179;0,001089097;
768;558;179;0,001165081;
769;560;180;0,001215737;
770;562;179;0,001266392;
771;564;179;0,001317048;
772;565;178;0,001342376;
773;565;179;0,001342376;
774;565;178;0,001342376;
775;566;179;0,001367704;
776;568;177;0,001418359;
777;572;179;0,001519671;
778;579;178;0,001696966;
779;588;179;0,001924916;
780;598;179;0,002178195;
781;608;179;0,002431473;
782;619;180;0,002710079;
783;628;179;0,00293803;
784;638;180;0,003191309;
785;648;178;0,003444587;
786;658;180;0,003697865;
787;666;178;0,003900488;
788;672;180;0,004052455;
789;676;179;0,004153767;
790;678;179;0,004204422;
791;678;179;0,004204422;
792;675;177;0,004128439;
793;670;179;0,0040018;
794;665;177;0,00387516;
795;661;179;0,003773849;
796;657;178;0,003672538;
797;655;178;0,003621882;
798;653;179;0,003571226;
799;654;178;0,003596554;
800;659;179;0,003723193;
801;664;178;0,003849832;
802;670;180;0,0040018;
803;677;178;0,004179094;
804;683;180;0,004331062;
805;689;178;0,004483029;
806;692;180;0,004559012;
807;694;178;0,004609668;
808;694;180;0,004609668;
809;694;178;0,004609668;
810;692;179;0,004559012;
811;690;179;0,004508357;
812;686;178;0,004407045;
813;681;179;0,004280406;
814;674;177;0,004103111;
815;667;179;0,003925816;
816;662;177;0,003799177;
817;658;179;0,003697865;
818;657;179;0,003672538;
819;659;178;0,003723193;
820;663;179;0,003824505;
821;668;178;0,003951144;
822;673;180;0,004077783;
823;679;178;0,00422975;
824;686;180;0,004407045;
825;690;179;0,004508357;
826;693;179;0,00458434;
827;695;179;0,004634995;
828;696;179;0,004660323;
829;694;180;0,004609668;
830;691;178;0,004533684;
831;687;179;0,004432373;
832;681;177;0,004280406;
833;672;179;0,004052455;
