1566489748694;UnixTime
0;Game;Introduction;CountDown;Text;ChangeTo;30s
49400;Joystick;Right;Horizontal;0;Vertical;0
49420;Joystick;Left;Horizontal;0;Vertical;0
49420;Joystick;Right;Horizontal;0;Vertical;0
49440;Joystick;Left;Horizontal;0;Vertical;0
49440;Joystick;Right;Horizontal;0;Vertical;0
49460;Joystick;Left;Horizontal;0;Vertical;0
49460;Joystick;Right;Horizontal;0;Vertical;0
49480;Joystick;Left;Horizontal;0;Vertical;0
49480;Joystick;Right;Horizontal;0;Vertical;0
49500;Joystick;Left;Horizontal;0;Vertical;0
49500;Joystick;Right;Horizontal;0;Vertical;0
49520;Joystick;Left;Horizontal;0;Vertical;0
49520;Joystick;Right;Horizontal;0;Vertical;0
49540;Joystick;Left;Horizontal;0;Vertical;0
49540;Joystick;Right;Horizontal;0;Vertical;0
49560;Joystick;Left;Horizontal;0;Vertical;0
49560;Joystick;Right;Horizontal;0;Vertical;0
49580;Joystick;Left;Horizontal;0;Vertical;0
49580;Joystick;Right;Horizontal;0;Vertical;0
49600;Joystick;Left;Horizontal;0;Vertical;0
49600;Joystick;Right;Horizontal;0;Vertical;0
49620;Joystick;Left;Horizontal;0;Vertical;0
49620;Joystick;Right;Horizontal;0;Vertical;0
49640;Joystick;Left;Horizontal;0;Vertical;0
49640;Joystick;Right;Horizontal;0;Vertical;0
49660;Joystick;Left;Horizontal;0;Vertical;0
49660;Joystick;Right;Horizontal;0;Vertical;0
49680;Joystick;Left;Horizontal;0;Vertical;0
49680;Joystick;Right;Horizontal;0;Vertical;0
49700;Joystick;Left;Horizontal;0;Vertical;0
49700;Joystick;Right;Horizontal;0;Vertical;0
49720;Joystick;Left;Horizontal;0;Vertical;0
49720;Joystick;Right;Horizontal;0;Vertical;0
49740;Joystick;Left;Horizontal;0;Vertical;0
49740;Joystick;Right;Horizontal;0;Vertical;0
49760;Joystick;Left;Horizontal;0;Vertical;0
49760;Joystick;Right;Horizontal;0;Vertical;0
49780;Joystick;Left;Horizontal;0;Vertical;0
49780;Joystick;Right;Horizontal;0;Vertical;0
49800;Joystick;Left;Horizontal;0;Vertical;0
49800;Joystick;Right;Horizontal;0;Vertical;0
49820;Joystick;Left;Horizontal;0;Vertical;0
49820;Joystick;Right;Horizontal;0;Vertical;0
49840;Joystick;Left;Horizontal;0;Vertical;0
49840;Joystick;Right;Horizontal;0;Vertical;0
49860;Joystick;Left;Horizontal;0;Vertical;0
49860;Joystick;Right;Horizontal;0;Vertical;0
49880;Joystick;Left;Horizontal;0;Vertical;0
49880;Joystick;Right;Horizontal;0;Vertical;0
49900;Joystick;Left;Horizontal;0;Vertical;0
49900;Joystick;Right;Horizontal;0;Vertical;0
49920;Joystick;Left;Horizontal;0;Vertical;0
49920;Joystick;Right;Horizontal;0;Vertical;0
49940;Joystick;Left;Horizontal;0;Vertical;0
49940;Joystick;Right;Horizontal;0;Vertical;0
49960;Joystick;Left;Horizontal;0;Vertical;0
49960;Joystick;Right;Horizontal;0;Vertical;0
49980;Joystick;Left;Horizontal;0;Vertical;0
49980;Joystick;Right;Horizontal;0;Vertical;0
50000;Joystick;Left;Horizontal;0;Vertical;0
50000;Joystick;Right;Horizontal;0;Vertical;0
50020;Joystick;Left;Horizontal;0;Vertical;0
50020;Joystick;Right;Horizontal;0;Vertical;0
50040;Joystick;Left;Horizontal;0;Vertical;0
50040;Joystick;Right;Horizontal;0;Vertical;0
50060;Joystick;Left;Horizontal;0;Vertical;0
50060;Joystick;Right;Horizontal;0;Vertical;0
50080;Joystick;Left;Horizontal;0;Vertical;0
50080;Joystick;Right;Horizontal;0;Vertical;0
50100;Joystick;Left;Horizontal;0;Vertical;0
50100;Joystick;Right;Horizontal;0;Vertical;0
50120;Joystick;Left;Horizontal;0;Vertical;0
50120;Joystick;Right;Horizontal;0;Vertical;0
50140;Joystick;Left;Horizontal;0;Vertical;0
50140;Joystick;Right;Horizontal;0;Vertical;0
50160;Joystick;Left;Horizontal;0;Vertical;0
50160;Joystick;Right;Horizontal;0;Vertical;0
50180;Joystick;Left;Horizontal;0;Vertical;0
50180;Joystick;Right;Horizontal;0;Vertical;0
50200;Joystick;Left;Horizontal;0;Vertical;0
50200;Joystick;Right;Horizontal;0;Vertical;0
50220;Joystick;Left;Horizontal;0;Vertical;0
50220;Joystick;Right;Horizontal;0;Vertical;0
50240;Joystick;Left;Horizontal;0;Vertical;0
50240;Joystick;Right;Horizontal;0;Vertical;0
50260;Joystick;Left;Horizontal;0;Vertical;0
50260;Joystick;Right;Horizontal;0;Vertical;0
50280;Joystick;Left;Horizontal;0;Vertical;0
50280;Joystick;Right;Horizontal;0;Vertical;0
50300;Joystick;Left;Horizontal;0;Vertical;0
50300;Joystick;Right;Horizontal;0;Vertical;0
50320;Joystick;Left;Horizontal;0;Vertical;0
50320;Joystick;Right;Horizontal;0;Vertical;0
50340;Joystick;Left;Horizontal;0;Vertical;0
50340;Joystick;Right;Horizontal;0;Vertical;0
50360;Joystick;Left;Horizontal;0;Vertical;0
50360;Joystick;Right;Horizontal;0;Vertical;0
50380;Joystick;Left;Horizontal;0;Vertical;0
50380;Joystick;Right;Horizontal;0;Vertical;0
50400;Joystick;Left;Horizontal;0;Vertical;0
50400;Joystick;Right;Horizontal;0;Vertical;0
50420;Joystick;Left;Horizontal;0;Vertical;0
50420;Joystick;Right;Horizontal;0;Vertical;0
50440;Joystick;Left;Horizontal;0;Vertical;0
50440;Joystick;Right;Horizontal;0;Vertical;0
50460;Joystick;Left;Horizontal;0;Vertical;0
50460;Joystick;Right;Horizontal;0;Vertical;0
50480;Joystick;Left;Horizontal;0;Vertical;0
50480;Joystick;Right;Horizontal;0;Vertical;0
50500;Joystick;Left;Horizontal;0;Vertical;0
50500;Joystick;Right;Horizontal;0;Vertical;0
50520;Joystick;Left;Horizontal;0;Vertical;0
50520;Joystick;Right;Horizontal;0;Vertical;0
50540;Joystick;Left;Horizontal;0;Vertical;0
50540;Joystick;Right;Horizontal;0;Vertical;0
50560;Joystick;Left;Horizontal;0;Vertical;0
50560;Joystick;Right;Horizontal;0;Vertical;0
50580;Joystick;Left;Horizontal;0;Vertical;0
50580;Joystick;Right;Horizontal;0;Vertical;0
50600;Joystick;Left;Horizontal;0;Vertical;0
50600;Joystick;Right;Horizontal;0;Vertical;0
50620;Joystick;Left;Horizontal;0;Vertical;0
50620;Joystick;Right;Horizontal;0;Vertical;0
50640;Joystick;Left;Horizontal;0;Vertical;0
50640;Joystick;Right;Horizontal;0;Vertical;0
50660;Joystick;Left;Horizontal;0;Vertical;0
50660;Joystick;Right;Horizontal;0;Vertical;0
50680;Joystick;Left;Horizontal;0;Vertical;0
50680;Joystick;Right;Horizontal;0;Vertical;0
50700;Joystick;Left;Horizontal;0;Vertical;0
50700;Joystick;Right;Horizontal;0;Vertical;0
50720;Joystick;Left;Horizontal;0;Vertical;0
50720;Joystick;Right;Horizontal;0;Vertical;0
50740;Joystick;Left;Horizontal;0;Vertical;0
50740;Joystick;Right;Horizontal;0;Vertical;0
50760;Joystick;Left;Horizontal;0;Vertical;0
50760;Joystick;Right;Horizontal;0;Vertical;0
50780;Joystick;Left;Horizontal;0;Vertical;0
50780;Joystick;Right;Horizontal;0;Vertical;0
50800;Joystick;Left;Horizontal;0;Vertical;0
50800;Joystick;Right;Horizontal;0;Vertical;0
50820;Joystick;Left;Horizontal;0;Vertical;0
50820;Joystick;Right;Horizontal;0;Vertical;0
50840;Joystick;Left;Horizontal;0;Vertical;0
50840;Joystick;Right;Horizontal;0;Vertical;0
50860;Joystick;Left;Horizontal;0;Vertical;0
50860;Joystick;Right;Horizontal;0;Vertical;0
50880;Joystick;Left;Horizontal;0;Vertical;0
50880;Joystick;Right;Horizontal;0;Vertical;0
50900;Joystick;Left;Horizontal;0;Vertical;0
50900;Joystick;Right;Horizontal;0;Vertical;0
50920;Joystick;Left;Horizontal;0;Vertical;0
50920;Joystick;Right;Horizontal;0;Vertical;0
50940;Joystick;Left;Horizontal;0;Vertical;0
50940;Joystick;Right;Horizontal;0;Vertical;0
50960;Joystick;Left;Horizontal;0;Vertical;0
50960;Joystick;Right;Horizontal;0;Vertical;0
50980;Joystick;Left;Horizontal;0;Vertical;0
50980;Joystick;Right;Horizontal;0;Vertical;0
51000;Joystick;Left;Horizontal;0;Vertical;0
51000;Joystick;Right;Horizontal;0;Vertical;0
51020;Joystick;Left;Horizontal;0;Vertical;0
51020;Joystick;Right;Horizontal;0;Vertical;0
51040;Joystick;Left;Horizontal;0;Vertical;0
51040;Joystick;Right;Horizontal;0;Vertical;0
51060;Joystick;Left;Horizontal;0;Vertical;0
51060;Joystick;Right;Horizontal;0;Vertical;0
51080;Joystick;Left;Horizontal;0;Vertical;0
51080;Joystick;Right;Horizontal;0;Vertical;0
51100;Joystick;Left;Horizontal;0;Vertical;0
51100;Joystick;Right;Horizontal;0;Vertical;0
51120;Joystick;Left;Horizontal;0;Vertical;0
51120;Joystick;Right;Horizontal;0;Vertical;0
51140;Joystick;Left;Horizontal;0;Vertical;0
51140;Joystick;Right;Horizontal;0;Vertical;0
51160;Joystick;Left;Horizontal;0;Vertical;0
51160;Joystick;Right;Horizontal;0;Vertical;0
51180;Joystick;Left;Horizontal;0;Vertical;0
51180;Joystick;Right;Horizontal;0;Vertical;0
51200;Joystick;Left;Horizontal;0;Vertical;0
51200;Joystick;Right;Horizontal;0;Vertical;0
51220;Joystick;Left;Horizontal;0;Vertical;0
51220;Joystick;Right;Horizontal;0;Vertical;0
51240;Joystick;Left;Horizontal;0;Vertical;0
51240;Joystick;Right;Horizontal;0;Vertical;0
51260;Joystick;Left;Horizontal;0;Vertical;0
51260;Joystick;Right;Horizontal;0;Vertical;0
51280;Joystick;Left;Horizontal;0;Vertical;0
51280;Joystick;Right;Horizontal;0;Vertical;0
51300;Joystick;Left;Horizontal;0;Vertical;0
51300;Joystick;Right;Horizontal;0;Vertical;0
51313,07;Alert;Show;Time;5;Content;Po prostu naciśnijprzycisk R2 z tyłu pada (prawy trigger).Aby ich wykończyć, strzel kilka razy.
51320;Joystick;Left;Horizontal;0;Vertical;0
51320;Joystick;Right;Horizontal;0;Vertical;0
51340;Joystick;Left;Horizontal;0;Vertical;0
51340;Joystick;Right;Horizontal;0;Vertical;0
51360;Joystick;Left;Horizontal;0;Vertical;0
51360;Joystick;Right;Horizontal;0;Vertical;0
51380;Joystick;Left;Horizontal;0;Vertical;0
51380;Joystick;Right;Horizontal;0;Vertical;0
51400;Joystick;Left;Horizontal;0;Vertical;0
51400;Joystick;Right;Horizontal;0;Vertical;0
51420;Joystick;Left;Horizontal;0;Vertical;0
51420;Joystick;Right;Horizontal;0;Vertical;0
51440;Joystick;Left;Horizontal;0;Vertical;0
51440;Joystick;Right;Horizontal;0;Vertical;0
51460;Joystick;Left;Horizontal;0;Vertical;0
51460;Joystick;Right;Horizontal;0;Vertical;0
51480;Joystick;Left;Horizontal;0;Vertical;0
51480;Joystick;Right;Horizontal;0;Vertical;0
51500;Joystick;Left;Horizontal;0;Vertical;0
51500;Joystick;Right;Horizontal;0;Vertical;0
51520;Joystick;Left;Horizontal;0;Vertical;0
51520;Joystick;Right;Horizontal;0;Vertical;0
51540;Joystick;Left;Horizontal;0;Vertical;0
51540;Joystick;Right;Horizontal;0;Vertical;0
51560;Joystick;Left;Horizontal;0;Vertical;0
51560;Joystick;Right;Horizontal;0;Vertical;0
51580;Joystick;Left;Horizontal;0;Vertical;0
51580;Joystick;Right;Horizontal;0;Vertical;0
51600;Joystick;Left;Horizontal;0;Vertical;0
51600;Joystick;Right;Horizontal;0;Vertical;0
51620;Joystick;Left;Horizontal;0;Vertical;0
51620;Joystick;Right;Horizontal;0;Vertical;0
51640;Joystick;Left;Horizontal;0;Vertical;0
51640;Joystick;Right;Horizontal;0;Vertical;0
51660;Joystick;Left;Horizontal;0;Vertical;0
51660;Joystick;Right;Horizontal;0;Vertical;0
51680;Joystick;Left;Horizontal;0;Vertical;0
51680;Joystick;Right;Horizontal;0;Vertical;0
51700;Joystick;Left;Horizontal;0;Vertical;0
51700;Joystick;Right;Horizontal;0;Vertical;0
51720;Joystick;Left;Horizontal;0;Vertical;0
51720;Joystick;Right;Horizontal;0;Vertical;0
51740;Joystick;Left;Horizontal;0;Vertical;0
51740;Joystick;Right;Horizontal;0;Vertical;0
51760;Joystick;Left;Horizontal;0;Vertical;0
51760;Joystick;Right;Horizontal;0;Vertical;0
51780;Joystick;Left;Horizontal;0;Vertical;0
51780;Joystick;Right;Horizontal;0;Vertical;0
51800;Joystick;Left;Horizontal;0;Vertical;0
51800;Joystick;Right;Horizontal;0;Vertical;0
51820;Joystick;Left;Horizontal;0;Vertical;0
51820;Joystick;Right;Horizontal;0;Vertical;0
51840;Joystick;Left;Horizontal;0;Vertical;0
51840;Joystick;Right;Horizontal;0;Vertical;0
51860;Joystick;Left;Horizontal;0;Vertical;0
51860;Joystick;Right;Horizontal;0;Vertical;0
51880;Joystick;Left;Horizontal;0;Vertical;0
51880;Joystick;Right;Horizontal;0;Vertical;0
51900;Joystick;Left;Horizontal;0;Vertical;0
51900;Joystick;Right;Horizontal;0;Vertical;0
51920;Joystick;Left;Horizontal;0;Vertical;0
51920;Joystick;Right;Horizontal;0;Vertical;0
51940;Joystick;Left;Horizontal;0;Vertical;0
51940;Joystick;Right;Horizontal;0;Vertical;0
51960;Joystick;Left;Horizontal;0;Vertical;0
51960;Joystick;Right;Horizontal;0;Vertical;0
51980;Joystick;Left;Horizontal;0;Vertical;0
51980;Joystick;Right;Horizontal;0;Vertical;0
52000;Joystick;Left;Horizontal;0;Vertical;0
52000;Joystick;Right;Horizontal;0;Vertical;0
52020;Joystick;Left;Horizontal;0;Vertical;0
52020;Joystick;Right;Horizontal;0;Vertical;0
52040;Joystick;Left;Horizontal;0;Vertical;0
52040;Joystick;Right;Horizontal;0;Vertical;0
52060;Joystick;Left;Horizontal;0;Vertical;0
52060;Joystick;Right;Horizontal;0;Vertical;0
52080;Joystick;Left;Horizontal;0;Vertical;0
52080;Joystick;Right;Horizontal;0;Vertical;0
52100;Joystick;Left;Horizontal;0;Vertical;0
52100;Joystick;Right;Horizontal;0;Vertical;0
52120;Joystick;Left;Horizontal;0;Vertical;0
52120;Joystick;Right;Horizontal;0;Vertical;0
52140;Joystick;Left;Horizontal;0;Vertical;0
52140;Joystick;Right;Horizontal;0;Vertical;0
52160;Joystick;Left;Horizontal;0;Vertical;0
52160;Joystick;Right;Horizontal;0;Vertical;0
52180;Joystick;Left;Horizontal;0;Vertical;0
52180;Joystick;Right;Horizontal;0;Vertical;0
52200;Joystick;Left;Horizontal;0;Vertical;0
52200;Joystick;Right;Horizontal;0;Vertical;0
52220;Joystick;Left;Horizontal;0;Vertical;0
52220;Joystick;Right;Horizontal;0;Vertical;0
52240;Joystick;Left;Horizontal;0;Vertical;0
52240;Joystick;Right;Horizontal;0;Vertical;0
52260;Joystick;Left;Horizontal;0;Vertical;0
52260;Joystick;Right;Horizontal;0;Vertical;0
52280;Joystick;Left;Horizontal;0;Vertical;0
52280;Joystick;Right;Horizontal;0;Vertical;0
52300;Joystick;Left;Horizontal;0;Vertical;0
52300;Joystick;Right;Horizontal;0;Vertical;0
52320;Joystick;Left;Horizontal;0;Vertical;0
52320;Joystick;Right;Horizontal;0;Vertical;0
52340;Joystick;Left;Horizontal;0;Vertical;0
52340;Joystick;Right;Horizontal;0;Vertical;0
52360;Joystick;Left;Horizontal;0;Vertical;0
52360;Joystick;Right;Horizontal;0;Vertical;0
52380;Joystick;Left;Horizontal;0;Vertical;0
52380;Joystick;Right;Horizontal;0;Vertical;0
52400;Joystick;Left;Horizontal;0;Vertical;0
52400;Joystick;Right;Horizontal;0;Vertical;0
52420;Joystick;Left;Horizontal;0;Vertical;0
52420;Joystick;Right;Horizontal;0;Vertical;0
52440;Joystick;Left;Horizontal;0;Vertical;0
52440;Joystick;Right;Horizontal;0;Vertical;0
52460;Joystick;Left;Horizontal;0;Vertical;0
52460;Joystick;Right;Horizontal;0;Vertical;0
52480;Joystick;Left;Horizontal;0;Vertical;0
52480;Joystick;Right;Horizontal;0;Vertical;0
52500;Joystick;Left;Horizontal;0;Vertical;0
52500;Joystick;Right;Horizontal;0;Vertical;0
52520;Joystick;Left;Horizontal;0;Vertical;0
52520;Joystick;Right;Horizontal;0;Vertical;0
52540;Joystick;Left;Horizontal;0;Vertical;0
52540;Joystick;Right;Horizontal;0;Vertical;0
52560;Joystick;Left;Horizontal;0;Vertical;0
52560;Joystick;Right;Horizontal;0;Vertical;0
52580;Joystick;Left;Horizontal;0;Vertical;0
52580;Joystick;Right;Horizontal;0;Vertical;0
52600;Joystick;Left;Horizontal;0;Vertical;0
52600;Joystick;Right;Horizontal;0;Vertical;0
52620;Joystick;Left;Horizontal;0;Vertical;0
52620;Joystick;Right;Horizontal;0;Vertical;0
52640;Joystick;Left;Horizontal;0;Vertical;0
52640;Joystick;Right;Horizontal;0;Vertical;0
52660;Joystick;Left;Horizontal;0;Vertical;0
52660;Joystick;Right;Horizontal;0;Vertical;0
52680;Joystick;Left;Horizontal;0;Vertical;0
52680;Joystick;Right;Horizontal;0;Vertical;0
52700;Joystick;Left;Horizontal;0;Vertical;0
52700;Joystick;Right;Horizontal;0;Vertical;0
52720;Joystick;Left;Horizontal;0;Vertical;0
52720;Joystick;Right;Horizontal;0;Vertical;0
52740;Joystick;Left;Horizontal;0;Vertical;0
52740;Joystick;Right;Horizontal;0;Vertical;0
52760;Joystick;Left;Horizontal;0;Vertical;0
52760;Joystick;Right;Horizontal;0;Vertical;0
52780;Joystick;Left;Horizontal;0;Vertical;0
52780;Joystick;Right;Horizontal;0;Vertical;0
52800;Joystick;Left;Horizontal;0;Vertical;0
52800;Joystick;Right;Horizontal;0;Vertical;0
52820;Joystick;Left;Horizontal;0;Vertical;0
52820;Joystick;Right;Horizontal;0;Vertical;0
52840;Joystick;Left;Horizontal;0;Vertical;0
52840;Joystick;Right;Horizontal;0;Vertical;0
52860;Joystick;Left;Horizontal;0;Vertical;0
52860;Joystick;Right;Horizontal;0;Vertical;0
52880;Joystick;Left;Horizontal;0;Vertical;0
52880;Joystick;Right;Horizontal;0;Vertical;0
52900;Joystick;Left;Horizontal;0;Vertical;0
52900;Joystick;Right;Horizontal;0;Vertical;0
52920;Joystick;Left;Horizontal;0;Vertical;0
52920;Joystick;Right;Horizontal;0;Vertical;0
52940;Joystick;Left;Horizontal;0;Vertical;0
52940;Joystick;Right;Horizontal;0;Vertical;0
52960;Joystick;Left;Horizontal;0;Vertical;0
52960;Joystick;Right;Horizontal;0;Vertical;0
52980;Joystick;Left;Horizontal;0;Vertical;0
52980;Joystick;Right;Horizontal;0;Vertical;0
53000;Joystick;Left;Horizontal;0;Vertical;0
53000;Joystick;Right;Horizontal;0;Vertical;0
53020;Joystick;Left;Horizontal;0;Vertical;0
53020;Joystick;Right;Horizontal;0;Vertical;0
53040;Joystick;Left;Horizontal;0;Vertical;0
53040;Joystick;Right;Horizontal;0;Vertical;0
53060;Joystick;Left;Horizontal;0;Vertical;0
53060;Joystick;Right;Horizontal;0;Vertical;0
53080;Joystick;Left;Horizontal;0;Vertical;0
53080;Joystick;Right;Horizontal;0;Vertical;0
53100;Joystick;Left;Horizontal;0;Vertical;0
53100;Joystick;Right;Horizontal;0;Vertical;0
53120;Joystick;Left;Horizontal;0;Vertical;0
53120;Joystick;Right;Horizontal;0;Vertical;0
53140;Joystick;Left;Horizontal;0;Vertical;0
53140;Joystick;Right;Horizontal;0;Vertical;0
53160;Joystick;Left;Horizontal;0;Vertical;0
53160;Joystick;Right;Horizontal;0;Vertical;0
53180;Joystick;Left;Horizontal;0;Vertical;0
53180;Joystick;Right;Horizontal;0;Vertical;0
53200;Joystick;Left;Horizontal;0;Vertical;0
53200;Joystick;Right;Horizontal;0;Vertical;0
53220;Joystick;Left;Horizontal;0;Vertical;0
53220;Joystick;Right;Horizontal;0;Vertical;0
53240;Joystick;Left;Horizontal;0;Vertical;0
53240;Joystick;Right;Horizontal;0;Vertical;0
53260;Joystick;Left;Horizontal;0;Vertical;0
53260;Joystick;Right;Horizontal;0;Vertical;0
53280;Joystick;Left;Horizontal;0;Vertical;0
53280;Joystick;Right;Horizontal;0;Vertical;0
53300;Joystick;Left;Horizontal;0;Vertical;0
53300;Joystick;Right;Horizontal;0;Vertical;0
53320;Joystick;Left;Horizontal;0;Vertical;0
53320;Joystick;Right;Horizontal;0;Vertical;0
53340;Joystick;Left;Horizontal;0;Vertical;0
53340;Joystick;Right;Horizontal;0;Vertical;0
53360;Joystick;Left;Horizontal;0;Vertical;0
53360;Joystick;Right;Horizontal;0;Vertical;0
53380;Joystick;Left;Horizontal;0;Vertical;0
53380;Joystick;Right;Horizontal;0;Vertical;0
53400;Joystick;Left;Horizontal;0;Vertical;0
53400;Joystick;Right;Horizontal;0;Vertical;0
53420;Joystick;Left;Horizontal;0;Vertical;0
53420;Joystick;Right;Horizontal;0;Vertical;0
53440;Joystick;Left;Horizontal;0;Vertical;0
53440;Joystick;Right;Horizontal;0;Vertical;0
53460;Joystick;Left;Horizontal;0;Vertical;0
53460;Joystick;Right;Horizontal;0;Vertical;0
53480;Joystick;Left;Horizontal;0;Vertical;0
53480;Joystick;Right;Horizontal;0;Vertical;0
53500;Joystick;Left;Horizontal;0;Vertical;0
53500;Joystick;Right;Horizontal;0;Vertical;0
53520;Joystick;Left;Horizontal;0;Vertical;0
53520;Joystick;Right;Horizontal;0;Vertical;0
53540;Joystick;Left;Horizontal;0;Vertical;0
53540;Joystick;Right;Horizontal;0;Vertical;0
53560;Joystick;Left;Horizontal;0;Vertical;0
53560;Joystick;Right;Horizontal;0;Vertical;0
53580;Joystick;Left;Horizontal;0;Vertical;0
53580;Joystick;Right;Horizontal;0;Vertical;0
53600;Joystick;Left;Horizontal;0;Vertical;0
53600;Joystick;Right;Horizontal;0;Vertical;0
53620;Joystick;Left;Horizontal;0;Vertical;0
53620;Joystick;Right;Horizontal;0;Vertical;0
53640;Joystick;Left;Horizontal;0;Vertical;0
53640;Joystick;Right;Horizontal;0;Vertical;0
53660;Joystick;Left;Horizontal;0;Vertical;0
53660;Joystick;Right;Horizontal;0;Vertical;0
53680;Joystick;Left;Horizontal;0;Vertical;0
53680;Joystick;Right;Horizontal;0;Vertical;0
53700;Joystick;Left;Horizontal;0;Vertical;0
53700;Joystick;Right;Horizontal;0;Vertical;0
53720;Joystick;Left;Horizontal;0;Vertical;0
53720;Joystick;Right;Horizontal;0;Vertical;0
53740;Joystick;Left;Horizontal;0;Vertical;0
53740;Joystick;Right;Horizontal;0;Vertical;0
53760;Joystick;Left;Horizontal;0;Vertical;0
53760;Joystick;Right;Horizontal;0;Vertical;0
53780;Joystick;Left;Horizontal;0;Vertical;0
53780;Joystick;Right;Horizontal;0;Vertical;0
53800;Joystick;Left;Horizontal;0;Vertical;0
53800;Joystick;Right;Horizontal;0;Vertical;0
53820;Joystick;Left;Horizontal;0;Vertical;0
53820;Joystick;Right;Horizontal;0;Vertical;0
53840;Joystick;Left;Horizontal;0;Vertical;0
53840;Joystick;Right;Horizontal;0;Vertical;0
53860;Joystick;Left;Horizontal;0;Vertical;0
53860;Joystick;Right;Horizontal;0;Vertical;0
53880;Joystick;Left;Horizontal;0;Vertical;0
53880;Joystick;Right;Horizontal;0;Vertical;0
53900;Joystick;Left;Horizontal;0;Vertical;0
53900;Joystick;Right;Horizontal;0;Vertical;0
53920;Joystick;Left;Horizontal;0;Vertical;0
53920;Joystick;Right;Horizontal;0;Vertical;0
53940;Joystick;Left;Horizontal;0;Vertical;0
53940;Joystick;Right;Horizontal;0;Vertical;0
53960;Joystick;Left;Horizontal;0;Vertical;0
53960;Joystick;Right;Horizontal;0;Vertical;0
53980;Joystick;Left;Horizontal;0;Vertical;0
53980;Joystick;Right;Horizontal;0;Vertical;0
54000;Joystick;Left;Horizontal;0;Vertical;0
54000;Joystick;Right;Horizontal;0;Vertical;0
54020;Joystick;Left;Horizontal;0;Vertical;0
54020;Joystick;Right;Horizontal;0;Vertical;0
54040;Joystick;Left;Horizontal;0;Vertical;0
54040;Joystick;Right;Horizontal;0;Vertical;0
54060;Joystick;Left;Horizontal;0;Vertical;0
54060;Joystick;Right;Horizontal;0;Vertical;0
54080;Joystick;Left;Horizontal;0;Vertical;0
54080;Joystick;Right;Horizontal;0;Vertical;0
54100;Joystick;Left;Horizontal;0;Vertical;0
54100;Joystick;Right;Horizontal;0;Vertical;0
54120;Joystick;Left;Horizontal;0;Vertical;0
